customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned
105598,2024-11-14,2026-04-23,53.0,Brno,brno,Small Business,Organic Search,Basic,desktop,14.0,2767.27,0.3,3.0,6.0,69300.0,paypal,0
105599,2023-12-19,2026-04-20,44.0,Liberec,Liberec,Student,Referral,Basic,mobile,4.0,154.94,5.2,2.0,5.7,20000.0,paypal,0
105600,,2026-04-14,43.0,,Brno,Family,Referral,Business,unknown,22.0,17717.75,29.5,0.0,8.2,20000.0,card,0
105601,,2026-04-14,18.0,Brno,Brno,Student,Paid Ads,Plus,mobile,5.0,1327.93,28.9,3.0,5.2,36600.0,bank_transfer,0
105602,,2026-03-30,32.0,,ostrava,Small Business,Paid Ads,Basic,desktop,6.0,430.12,25.2,3.0,7.4,97500.0,card,0
105603,2023-01-10,2026-04-07,45.0,Brno,BRN,Family,Partner,Plus,mobile,8.0,2595.4,0.7,1.0,4.5,42500.0,paypal,0
105604,,2026-04-16,42.0,Prague,Praha,Family,Paid Ads,Business,mobile,12.0,12561.25,24.7,0.0,8.7,71300.0,bank_transfer,0
105605,2024-11-14,2026-04-25,38.0,Brno,Brno,Young Professional,Social Media,Premium,mobile,9.0,2373.46,19.2,0.0,7.6,59500.0,card,0
105606,2025-09-19,2026-04-18,46.0,Other,Other,Retired,Social Media,Basic,desktop,5.0,281.83,9.5,1.0,7.6,37700.0,bank_transfer,0
105607,,2026-04-21,43.0,Brno,BRN,Family,Referral,Plus,desktop,14.0,1263.39,5.2,1.0,7.4,80200.0,card,0
105608,2022-04-26,2026-04-13,47.0,Other,other,Young Professional,Direct,Plus,mobile,13.0,1964.1,4.3,0.0,8.3,47100.0,card,0
105609,2022-02-17,2026-04-18,42.0,Prague,prague,Small Business,Email Campaign,Premium,desktop,19.0,5311.13,11.7,2.0,10.0,143100.0,card,0
105610,,2026-04-23,47.0,Olomouc,olomouc,Retired,Organic Search,Premium,desktop,7.0,1181.29,10.3,3.0,5.4,34900.0,bank_transfer,0
105611,2023-02-09,2026-04-15,46.0,Liberec,liberec,Young Professional,Referral,Basic,mobile,5.0,615.1,3.2,0.0,7.5,25700.0,card,0
105612,2025-05-22,2026-04-20,37.0,Prague,Prague,Family,Organic Search,Plus,mobile,9.0,2708.08,5.5,0.0,8.0,69700.0,card,0
105613,2023-11-16,2026-04-12,38.0,Ostrava,Ostrava,Family,Paid Ads,Business,mobile,21.0,8800.43,10.1,1.0,8.3,42600.0,card,0
105614,2024-06-21,2026-04-19,39.0,Prague,prague,Family,Organic Search,Basic,mobile,9.0,677.17,1.4,3.0,4.3,67900.0,paypal,0
105615,2023-05-18,2026-04-12,22.0,Other,Unknown,Family,Email Campaign,Premium,tablet,11.0,4501.24,3.7,2.0,6.5,27500.0,card,0
105616,2024-06-12,1900-01-01,18.0,Ostrava,ostrava,Student,,Plus,mobile,8.0,648.7,14.7,0.0,9.1,7800.0,card,0
105617,2022-09-15,2026-04-05,45.0,Prague,prague,Young Professional,Partner,Basic,tablet,9.0,1188.38,7.7,,,101600.0,cash,0
105618,2024-04-23,2026-04-11,45.0,Olomouc,olomouc,Retired,Organic Search,Premium,mobile,4.0,684.74,6.9,2.0,,32600.0,card,0
105619,2022-05-01,2026-03-16,38.0,Other,Other,Student,Paid Ads,Basic,desktop,2.0,87.58,38.2,3.0,5.3,26800.0,card,0
105620,2024-03-20,2026-03-22,43.0,Olomouc,olomouc,Family,Referral,Basic,desktop,5.0,665.96,8.8,4.0,4.5,82800.0,card,0
105621,2024-09-04,2026-04-09,47.0,Prague,Praha,Small Business,Referral,Plus,mobile,14.0,1003.89,5.8,1.0,8.5,72800.0,card,0
105622,2022-02-23,2026-04-05,44.0,Ostrava,ostrava,Young Professional,Organic Search,Plus,desktop,15.0,1519.74,14.2,0.0,7.7,43000.0,card,0
105623,2024-10-15,2026-04-08,45.0,Olomouc,olomouc,Small Business,Organic Search,Basic,mobile,3.0,216.63,13.6,3.0,,72300.0,paypal,0
105624,2025-09-16,2026-04-21,21.0,Other,Other,Young Professional,Referral,Basic,mobile,16.0,4916.82,0.0,0.0,9.0,45000.0,card,0
105625,2024-02-23,2026-04-12,59.0,Prague,prague,Student,Email Campaign,Plus,mobile,7.0,0.0,8.3,1.0,7.4,15900.0,paypal,0
105626,2022-08-29,2026-04-27,42.0,Brno,Brno,Family,Social Media,Basic,mobile,3.0,237.85,2.3,4.0,5.4,66000.0,bank_transfer,0
105627,2023-04-28,2026-04-12,50.0,Other,Other,Family,Referral,Plus,desktop,13.0,1527.79,26.4,1.0,6.1,49400.0,card,0
105628,2024-10-09,2026-04-09,46.0,Prague,prague,Young Professional,Partner,Basic,mobile,12.0,1528.22,6.4,2.0,8.6,,paypal,0
105629,2022-07-06,2026-04-26,25.0,Ostrava,ostrava,Student,Email Campaign,Plus,desktop,7.0,495.8,5.6,1.0,3.7,10900.0,card,0
105630,2023-10-18,2026-04-29,29.0,Olomouc,Olomouc,Family,Direct,Basic,mobile,11.0,994.27,16.2,1.0,7.9,80700.0,card,0
105631,2022-09-19,2026-04-22,31.0,Other,Other,Student,Organic Search,Plus,mobile,5.0,735.14,21.4,3.0,3.8,17400.0,card,0
105632,,2026-04-15,53.0,Brno,BRN,Young Professional,Organic Search,Plus,mobile,11.0,1863.6,32.6,1.0,7.4,30500.0,bank_transfer,0
105633,2025-10-19,2026-04-25,25.0,Ostrava,ostrava,Family,Email Campaign,Basic,mobile,5.0,542.92,17.7,3.0,6.7,29200.0,card,0
105634,2023-05-06,2026-04-10,22.0,Ostrava,Ostrava,Family,Paid Ads,Plus,mobile,9.0,1764.07,9.8,2.0,7.9,65200.0,card,0
105635,,2026-04-16,44.0,Prague,PRG,Retired,Paid Ads,Plus,mobile,5.0,422.37,28.3,1.0,5.7,29400.0,cash,0
105636,2022-08-27,2026-04-12,61.0,Brno,Brno,Young Professional,Social Media,Premium,desktop,21.0,5293.33,32.7,0.0,6.5,31000.0,card,0
105637,2022-10-31,2026-04-12,27.0,Brno,BRN,Young Professional,Referral,Basic,mobile,7.0,653.95,0.5,3.0,7.2,41600.0,card,0
105638,,2026-04-16,57.0,Prague,Prague,Family,Organic Search,Premium,desktop,9.0,2019.93,6.7,3.0,6.4,75000.0,card,0
105639,2022-03-17,2025-10-20,48.0,Prague,PRG,Retired,Direct,Plus,mobile,0.0,0.0,13.6,2.0,3.1,71400.0,card,0
105640,2025-09-18,2026-04-17,33.0,Prague,prague,Family,Social Media,Business,mobile,9.0,7385.63,3.4,0.0,,41500.0,card,0
105641,2024-09-25,2026-04-11,21.0,Ostrava,ostrava,Young Professional,Social Media,Plus,desktop,11.0,0.0,6.5,0.0,7.6,49200.0,card,0
105642,2023-10-04,2026-03-27,34.0,Other,other,Retired,Direct,Basic,unknown,2.0,165.44,5.0,0.0,,39500.0,,0
105643,2024-04-06,2026-04-03,28.0,Other,Unknown,Family,Organic Search,Business,mobile,15.0,5506.11,1.3,1.0,9.2,67900.0,,0
105644,2022-10-10,2026-04-13,54.0,Plzen,Plzen,Young Professional,Referral,Basic,mobile,14.0,1710.72,6.2,0.0,,56500.0,bank_transfer,0
105645,2023-08-14,2026-04-17,38.0,Other,Other,Retired,Organic Search,Plus,desktop,6.0,1073.32,16.8,0.0,6.8,28700.0,card,0
105646,2022-03-13,2026-03-30,44.0,Other,Unknown,Young Professional,Organic Search,Premium,unknown,7.0,1663.95,1.4,2.0,8.5,92800.0,card,0
105647,2025-07-10,2026-04-20,44.0,Other,Other,Small Business,Email Campaign,Plus,mobile,12.0,2268.7,12.8,1.0,6.9,82700.0,bank_transfer,0
105648,2023-12-04,2025-12-06,30.0,Ostrava,Ostrava,Family,Email Campaign,Plus,mobile,0.0,0.0,20.0,3.0,5.0,63800.0,cash,0
105649,,2026-04-21,39.0,Olomouc,Olomouc,Family,Organic Search,Basic,mobile,7.0,845.91,9.2,2.0,6.4,75100.0,cash,0
105650,2024-09-26,2026-03-20,51.0,Prague,prague,Young Professional,Direct,Business,mobile,13.0,6469.55,19.9,0.0,6.7,51100.0,bank_transfer,0
105651,2024-06-10,2026-04-22,37.0,Plzen,plzeň,Student,Paid Ads,Business,mobile,7.0,1945.3,20.3,1.0,5.4,18300.0,bank_transfer,0
105652,2022-01-12,2026-04-11,35.0,Brno,BRN,Young Professional,Social Media,Plus,mobile,9.0,1080.09,32.0,5.0,4.0,35700.0,card,0
105653,2022-05-21,2026-04-22,47.0,Plzen,plzeň,Young Professional,Social Media,Basic,desktop,7.0,1089.76,1.7,2.0,,39600.0,paypal,0
105654,2022-01-17,2026-04-15,21.0,Olomouc,Olomouc,Young Professional,Social Media,Basic,mobile,7.0,0.0,19.6,1.0,5.7,38600.0,card,0
105655,2024-12-22,2026-04-13,18.0,Prague,PRG,Student,Social Media,Plus,mobile,10.0,864.69,7.2,1.0,6.8,19000.0,card,0
105656,2022-09-10,2026-03-30,42.0,Other,Other,Family,Organic Search,Premium,tablet,13.0,11670.31,14.5,0.0,7.2,32700.0,card,0
105657,2023-04-10,2026-04-05,51.0,Prague,Prague,Young Professional,Organic Search,Premium,desktop,12.0,2333.92,6.5,1.0,8.6,95200.0,card,0
105658,2023-01-11,2026-02-15,61.0,Prague,prague,Student,Organic Search,Basic,desktop,0.0,0.0,7.6,2.0,4.5,47400.0,bank_transfer,0
105659,2024-09-07,2026-04-17,41.0,Brno,Brno,Young Professional,Direct,Plus,mobile,11.0,1534.32,4.2,2.0,7.3,95300.0,card,0
105660,2023-06-04,2026-04-26,49.0,Prague,Praha,Student,Organic Search,Premium,mobile,7.0,805.4,13.4,0.0,6.3,36400.0,card,0
105661,2022-03-31,2026-04-07,55.0,Other,Other,Retired,Organic Search,Premium,mobile,10.0,2368.35,43.2,3.0,7.2,27800.0,card,0
105662,2023-12-21,2026-04-25,38.0,Brno,brno,Young Professional,Partner,Business,mobile,19.0,8076.5,10.7,0.0,8.6,53900.0,card,0
105663,2024-03-14,2026-04-21,30.0,Prague,Prague,Family,Organic Search,Basic,mobile,8.0,755.86,16.8,2.0,8.2,46600.0,card,0
105664,2024-03-06,2026-04-16,28.0,Prague,Praha,Young Professional,Email Campaign,Basic,desktop,9.0,508.52,9.3,4.0,3.3,35600.0,card,0
105665,2023-09-22,2026-04-25,34.0,Brno,brno,Young Professional,Direct,Business,desktop,20.0,7285.8,23.8,3.0,6.4,39400.0,card,0
105666,2025-04-13,2026-04-21,57.0,Prague,PRG,Retired,Social Media,Basic,mobile,5.0,618.18,4.6,2.0,5.3,41300.0,paypal,0
105667,2022-03-17,2026-04-21,50.0,Ostrava,ostrava,Small Business,Partner,Basic,mobile,8.0,671.05,10.3,1.0,8.2,47600.0,card,0
105668,2024-07-14,2026-04-26,35.0,Prague,prague,Small Business,Paid Ads,Basic,tablet,11.0,890.79,17.9,1.0,6.8,82400.0,paypal,0
105669,2023-02-04,2026-04-17,54.0,Liberec,liberec,Small Business,Organic Search,Plus,desktop,16.0,2219.42,21.9,0.0,7.3,67300.0,card,0
105670,,2026-04-16,44.0,Liberec,liberec,Small Business,Paid Ads,,desktop,6.0,763.5,16.6,0.0,7.7,,card,0
105671,2024-12-30,2026-04-13,35.0,Brno,Brno,Family,Organic Search,Premium,mobile,26.0,7716.35,7.5,2.0,4.9,50400.0,bank_transfer,0
105672,2025-04-18,2026-04-13,40.0,Other,Other,Small Business,Referral,Basic,mobile,7.0,1091.15,1.1,0.0,9.0,66900.0,card,0
105673,2025-02-21,2026-04-22,43.0,Liberec,Liberec,Young Professional,Partner,Basic,desktop,7.0,1070.95,2.3,1.0,5.3,38600.0,card,0
105674,2025-11-05,2026-04-17,40.0,Prague,Prague,Family,Referral,Premium,mobile,19.0,13199.84,20.7,0.0,8.2,60100.0,card,0
105675,2025-08-09,2026-04-05,61.0,Other,Other,Family,Paid Ads,Plus,desktop,7.0,734.04,15.4,0.0,7.1,51600.0,paypal,0
105676,2024-03-07,2026-03-20,36.0,Other,Other,Young Professional,Direct,Basic,mobile,9.0,856.93,17.5,1.0,7.7,32900.0,bank_transfer,0
105677,2022-07-14,2026-04-24,20.0,Olomouc,olomouc,Family,Social Media,Plus,desktop,4.0,359.08,3.3,1.0,7.7,43100.0,paypal,0
105678,,2026-04-27,42.0,Plzen,plzeň,Student,Direct,Plus,mobile,2.0,321.08,12.6,3.0,6.0,19800.0,card,0
105679,2025-12-25,2026-04-19,34.0,Plzen,plzeň,Family,Partner,Premium,desktop,13.0,2364.65,8.9,0.0,,33400.0,bank_transfer,0
105680,,2026-04-18,21.0,Other,Unknown,Student,Direct,Plus,desktop,3.0,264.42,10.9,2.0,7.8,26700.0,card,0
105681,2023-04-06,2026-04-22,47.0,Ostrava,Ostrava,Family,Social Media,Premium,tablet,11.0,3201.73,20.6,3.0,6.1,49400.0,card,0
105682,2023-09-10,2026-04-11,18.0,Prague,Prague,Young Professional,Referral,Plus,mobile,10.0,3080.85,0.0,3.0,7.4,41700.0,card,0
105683,2024-11-10,2026-04-11,42.0,Brno,Brno,Student,Paid Ads,Business,desktop,8.0,3144.81,27.9,2.0,7.7,17400.0,,0
105684,2022-03-05,2026-04-20,18.0,Brno,BRN,Young Professional,Direct,Premium,mobile,10.0,2399.17,6.0,3.0,6.6,30400.0,paypal,0
105685,2022-06-14,2026-04-23,38.0,Brno,Brno,Family,Referral,Plus,mobile,13.0,2818.46,0.8,1.0,7.5,99600.0,card,0
105686,2022-01-27,2026-03-05,45.0,Prague,prague,Family,Partner,Premium,mobile,21.0,2733.8,10.4,0.0,8.7,85600.0,paypal,0
105687,2025-08-27,2026-03-28,48.0,Prague,Praha,Young Professional,Direct,Basic,mobile,7.0,637.85,9.7,1.0,7.5,43300.0,card,0
105688,,2026-04-11,49.0,Prague,PRG,Young Professional,Paid Ads,Business,mobile,20.0,11420.47,17.0,1.0,6.7,68800.0,paypal,0
105689,2022-10-12,2025-12-24,24.0,Olomouc,Olomouc,Student,Direct,Basic,desktop,0.0,0.0,26.5,3.0,6.3,35200.0,card,0
105690,2022-10-08,2025-11-22,40.0,Olomouc,olomouc,Retired,Referral,Basic,mobile,0.0,0.0,15.0,1.0,5.8,29900.0,card,0
105691,,2026-04-02,29.0,Prague,prague,Young Professional,Email Campaign,Premium,mobile,20.0,6142.59,19.8,1.0,9.5,37800.0,card,0
105692,2024-04-10,2026-04-23,28.0,Brno,Brno,Young Professional,Referral,Plus,desktop,10.0,1854.37,7.0,0.0,7.7,47600.0,card,0
105693,2025-04-02,2026-04-09,37.0,Brno,brno,Student,Partner,Premium,desktop,11.0,1446.9,25.0,0.0,8.1,19800.0,cash,0
105694,2024-07-06,2026-04-20,33.0,Ostrava,ostrava,Family,Paid Ads,Premium,desktop,13.0,4748.57,15.6,0.0,,51600.0,bank_transfer,0
105695,2022-08-12,2026-04-25,25.0,Brno,brno,Retired,Organic Search,Plus,desktop,7.0,1398.69,6.4,1.0,8.2,36800.0,paypal,0
105696,2024-02-23,2026-04-18,42.0,Other,Other,Young Professional,Direct,Premium,desktop,16.0,6672.24,8.4,0.0,10.0,18900.0,paypal,0
105697,2025-03-15,2026-03-25,45.0,Other,Other,Young Professional,Email Campaign,Plus,mobile,12.0,4008.89,9.0,1.0,7.5,24500.0,card,0
105698,,2026-04-29,27.0,Prague,Prague,Young Professional,Organic Search,Plus,mobile,13.0,1706.52,0.3,1.0,5.0,70900.0,card,0
105699,2024-08-07,2026-04-26,36.0,Prague,Prague,Small Business,Referral,Premium,desktop,28.0,3539.55,0.0,0.0,10.0,118900.0,bank_transfer,0
105700,2024-11-19,2026-04-23,36.0,Other,Other,Young Professional,Social Media,Plus,desktop,6.0,991.53,14.8,0.0,7.4,28400.0,card,0
105701,2022-02-14,2026-01-17,36.0,Ostrava,ostrava,Small Business,Paid Ads,Plus,mobile,0.0,0.0,30.4,1.0,7.6,45200.0,card,0
105702,2023-04-16,2026-03-07,37.0,Brno,Brno,Small Business,Direct,Basic,mobile,9.0,2903.1,4.3,1.0,8.3,73100.0,paypal,0
105703,2022-02-03,2026-04-04,42.0,Prague,prague,Family,Direct,Premium,mobile,14.0,2728.95,1.4,2.0,8.3,36200.0,bank_transfer,0
105704,2023-10-15,2026-04-25,53.0,Plzen,Pilsen,Young Professional,Direct,Basic,mobile,8.0,1035.53,19.1,2.0,7.7,70900.0,card,0
105705,2025-12-21,2026-04-22,40.0,Prague,Prague,Student,Referral,Basic,desktop,9.0,641.11,0.0,0.0,6.7,43200.0,card,0
105706,2024-04-09,2026-04-08,31.0,Prague,Prague,Student,Referral,Basic,mobile,5.0,414.01,6.2,1.0,5.4,33300.0,bank_transfer,0
105707,2022-08-09,2026-04-23,38.0,Brno,Brno,Family,Social Media,Plus,desktop,10.0,2235.9,20.3,0.0,5.6,-1000.0,bank_transfer,0
105708,2023-06-18,2026-04-07,24.0,Plzen,Plzen,Family,Referral,Basic,tablet,10.0,2164.9,18.0,2.0,6.0,47200.0,card,0
105709,,2026-04-16,26.0,Prague,Prague,Small Business,Organic Search,Premium,mobile,16.0,2674.69,4.2,1.0,7.8,61000.0,paypal,0
105710,,2026-04-09,44.0,Plzen,Pilsen,Young Professional,Email Campaign,Plus,desktop,6.0,1087.68,16.8,2.0,6.5,20400.0,bank_transfer,0
105711,2024-07-20,2026-04-03,18.0,Prague,PRG,Student,Direct,,desktop,9.0,3118.84,2.4,3.0,5.2,38800.0,bank_transfer,0
105712,2024-04-20,2026-02-28,35.0,Prague,prague,Retired,Referral,,mobile,5.0,313.18,0.0,6.0,4.4,68200.0,bank_transfer,1
105713,2024-10-07,2026-04-20,50.0,Prague,PRG,Family,Organic Search,Basic,mobile,3.0,257.16,6.2,3.0,4.1,75600.0,card,0
105714,,2026-04-11,43.0,Plzen,Plzen,Family,Paid Ads,Basic,mobile,6.0,578.63,23.2,1.0,7.8,67100.0,card,0
105715,2025-02-13,2026-04-08,49.0,Plzen,Pilsen,Student,Organic Search,Plus,mobile,5.0,535.23,6.2,2.0,4.6,22600.0,,0
105716,2022-08-27,2026-04-21,42.0,Other,other,Young Professional,Partner,Basic,desktop,7.0,484.75,3.5,2.0,4.8,36000.0,card,0
105717,2025-09-20,2026-04-20,64.0,Prague,Praha,Student,Organic Search,Plus,mobile,8.0,838.56,20.8,2.0,6.1,38900.0,card,0
105718,2023-03-17,2026-04-08,22.0,Other,Unknown,Family,Organic Search,Premium,mobile,10.0,4310.7,13.1,1.0,6.7,34700.0,card,0
105719,2022-05-28,2026-03-15,40.0,Ostrava,ostrava,Young Professional,Referral,Basic,desktop,10.0,979.08,1.8,2.0,6.1,36700.0,card,0
105720,,2026-04-18,47.0,Prague,prague,Young Professional,Organic Search,Basic,mobile,5.0,444.97,9.1,0.0,8.9,46400.0,bank_transfer,0
105721,,2026-04-18,33.0,Brno,brno,Retired,Social Media,Premium,desktop,2.0,461.97,9.2,1.0,7.8,19500.0,card,0
105722,,2026-04-27,53.0,Prague,Praha,Family,Direct,Plus,unknown,15.0,1194.59,1.4,0.0,9.9,53600.0,card,0
105723,2024-12-09,2026-04-13,46.0,Prague,Praha,Retired,Paid Ads,Basic,mobile,6.0,522.96,17.1,1.0,6.0,20700.0,paypal,0
105724,,2026-04-24,19.0,Other,other,Student,Direct,Basic,mobile,6.0,463.86,5.6,1.0,7.3,21700.0,card,0
105725,2023-09-30,2026-04-20,43.0,Prague,PRG,Family,Social Media,Basic,tablet,7.0,691.79,2.1,1.0,7.5,62500.0,card,0
105726,2022-10-05,2026-04-11,46.0,Prague,Praha,Family,Organic Search,Premium,mobile,10.0,2169.05,6.5,0.0,6.4,32800.0,card,0
105727,2024-09-15,2026-04-15,59.0,Plzen,Plzen,Student,Social Media,Basic,desktop,3.0,421.43,4.6,1.0,7.5,30700.0,bank_transfer,0
105728,2025-08-16,2026-04-18,36.0,Brno,BRN,Small Business,Organic Search,Premium,mobile,15.0,2954.51,4.0,,,74300.0,bank_transfer,0
105729,,2026-04-28,45.0,Brno,BRN,Student,Paid Ads,Business,desktop,7.0,2213.31,25.4,3.0,5.2,43500.0,paypal,0
105730,2023-10-11,2026-04-19,41.0,Prague,PRG,Family,Organic Search,Basic,mobile,10.0,1047.68,25.9,4.0,4.4,109100.0,card,0
105731,2023-09-10,2026-04-17,31.0,Prague,Praha,Student,Referral,Basic,mobile,7.0,621.28,0.0,1.0,7.1,22300.0,bank_transfer,0
105732,,2026-04-12,33.0,Other,Unknown,Family,Direct,Basic,desktop,5.0,517.99,16.8,2.0,5.6,45900.0,card,0
105733,2026-12-01,2026-04-21,18.0,Brno,brno,Family,Social Media,Basic,mobile,5.0,364.36,22.6,3.0,5.1,45400.0,card,0
105734,2025-03-16,2026-04-11,32.0,Prague,Praha,Young Professional,Organic Search,Premium,desktop,10.0,2518.22,14.9,0.0,7.6,27400.0,card,0
105735,2023-05-05,2026-04-25,58.0,Prague,Prague,Young Professional,Organic Search,Basic,mobile,7.0,792.58,14.9,0.0,7.3,63300.0,card,0
105736,2023-04-23,2026-04-21,36.0,Prague,prague,Young Professional,Email Campaign,Premium,mobile,19.0,4968.75,21.0,0.0,,52200.0,card,0
105737,2025-03-28,2026-04-19,49.0,Ostrava,ostrava,Young Professional,Social Media,Business,desktop,19.0,4994.94,43.6,1.0,7.8,34200.0,card,0
105738,2023-01-19,2026-04-27,41.0,Other,other,Young Professional,Organic Search,Basic,desktop,6.0,1172.73,35.0,2.0,7.7,35000.0,bank_transfer,0
105739,,2026-04-21,44.0,Brno,brno,Retired,Social Media,Plus,mobile,8.0,788.04,45.6,2.0,6.3,28900.0,card,0
105740,2023-03-17,2026-04-20,64.0,Plzen,Pilsen,Retired,Email Campaign,Business,mobile,16.0,0.0,19.2,3.0,7.3,22300.0,bank_transfer,0
105741,,2026-04-08,33.0,Olomouc,olomouc,Young Professional,Email Campaign,Basic,desktop,4.0,350.46,30.5,3.0,6.1,47800.0,paypal,0
105742,2023-02-19,2026-04-25,33.0,Olomouc,Olomouc,Small Business,Paid Ads,Premium,desktop,13.0,1751.58,14.9,2.0,6.3,118500.0,card,0
105743,2025-09-24,2026-04-21,52.0,Plzen,Pilsen,Small Business,Email Campaign,Basic,tablet,12.0,1609.66,12.4,2.0,6.5,80100.0,bank_transfer,0
105744,2025-04-19,2026-04-18,37.0,Ostrava,ostrava,Small Business,Paid Ads,Plus,mobile,2.0,305.9,29.3,4.0,5.4,49800.0,paypal,0
105745,2022-10-15,2026-04-12,34.0,Ostrava,Ostrava,Student,Social Media,Plus,desktop,4.0,340.26,15.8,1.0,6.0,13200.0,paypal,0
105746,2022-07-06,2026-04-26,50.0,Ostrava,Ostrava,Young Professional,Email Campaign,Plus,mobile,12.0,2016.09,10.7,1.0,8.0,73200.0,bank_transfer,0
105747,2025-03-07,2026-04-12,41.0,Brno,brno,Student,Email Campaign,Premium,mobile,13.0,3096.78,15.4,,,17700.0,paypal,0
105748,2022-05-10,2026-04-26,36.0,Ostrava,ostrava,Young Professional,Paid Ads,Basic,mobile,8.0,683.37,29.9,2.0,6.2,37400.0,paypal,0
105749,2022-07-13,2026-04-20,34.0,Ostrava,Ostrava,Family,Social Media,Plus,mobile,12.0,1318.19,5.7,0.0,,37000.0,bank_transfer,0
105750,2022-11-12,2025-11-04,27.0,Brno,BRN,Retired,Social Media,Basic,tablet,0.0,0.0,4.4,2.0,,35800.0,card,0
105751,2022-05-24,2026-04-23,18.0,Brno,BRN,Small Business,Organic Search,Plus,desktop,14.0,3358.18,18.1,0.0,8.0,107600.0,,0
105752,,2026-04-29,52.0,Brno,Brno,Young Professional,Organic Search,Plus,desktop,11.0,1288.96,4.1,3.0,4.1,42000.0,card,0
105753,2025-08-18,2026-04-05,32.0,Other,Other,Student,Organic Search,Premium,desktop,12.0,5202.01,17.4,1.0,7.8,18700.0,bank_transfer,0
105754,2023-02-27,2026-04-22,18.0,Prague,Prague,Young Professional,Organic Search,Basic,desktop,6.0,290.33,11.4,0.0,6.2,33700.0,card,0
105755,,2026-04-25,61.0,Other,other,Student,Paid Ads,Premium,mobile,6.0,2193.01,21.7,2.0,7.1,14100.0,,0
105756,,2026-03-22,39.0,Olomouc,olomouc,Family,Paid Ads,Basic,desktop,6.0,773.81,29.2,3.0,3.5,66100.0,card,0
105757,,2026-04-29,38.0,Prague,prague,Family,Direct,Plus,mobile,11.0,1068.69,6.3,0.0,8.5,37300.0,card,0
105758,2025-01-16,2026-04-10,18.0,Prague,PRG,Family,Organic Search,Basic,mobile,14.0,1060.05,5.3,3.0,6.9,88700.0,card,0
105759,2022-05-09,2026-01-05,46.0,Prague,Praha,Young Professional,Organic Search,Plus,desktop,0.0,0.0,5.5,3.0,6.8,32200.0,card,0
105760,2024-06-25,2026-04-11,31.0,Other,Other,Retired,Social Media,Basic,mobile,6.0,344.36,18.7,0.0,7.1,41300.0,card,0
105761,2024-06-05,2026-04-16,31.0,Other,other,Family,Referral,Plus,unknown,8.0,1558.42,0.0,2.0,8.8,58000.0,,0
105762,2022-12-07,2026-04-27,43.0,Brno,BRN,Family,Partner,Basic,desktop,9.0,1163.3,2.3,2.0,5.7,71500.0,bank_transfer,0
105763,2022-01-04,2026-04-15,40.0,Prague,Prague,Small Business,Email Campaign,Plus,mobile,10.0,964.96,10.6,3.0,5.9,97100.0,bank_transfer,0
105764,2025-09-12,2026-01-11,25.0,Other,other,Student,Paid Ads,Premium,mobile,0.0,0.0,46.9,4.0,5.1,18300.0,card,0
105765,2025-12-04,2026-04-22,19.0,Prague,Praha,Young Professional,Email Campaign,Premium,desktop,15.0,3121.4,20.3,1.0,7.4,53200.0,bank_transfer,0
105766,2022-11-02,2026-03-20,40.0,Other,other,Family,Organic Search,Premium,mobile,3.0,1430.95,11.5,1.0,6.8,32600.0,paypal,0
105767,2024-06-26,2026-04-15,39.0,Ostrava,ostrava,Family,Social Media,Premium,mobile,12.0,5352.7,9.0,3.0,8.5,44000.0,bank_transfer,0
105768,2023-08-30,2026-04-04,72.0,Olomouc,Olomouc,Young Professional,Organic Search,Plus,mobile,12.0,3337.62,7.4,1.0,8.6,24700.0,paypal,0
105769,2025-06-02,2026-04-15,18.0,Ostrava,Ostrava,Small Business,Organic Search,Basic,mobile,11.0,1038.23,23.2,1.0,,70400.0,card,0
105770,,2026-04-03,40.0,Prague,Praha,Young Professional,Organic Search,Business,mobile,22.0,6993.91,28.3,0.0,5.3,43400.0,paypal,0
105771,,2026-04-12,18.0,Prague,Praha,Student,Referral,Premium,desktop,15.0,6299.24,0.0,4.0,6.3,36300.0,card,0
105772,2022-11-17,2026-04-21,33.0,Other,Unknown,Young Professional,Social Media,Plus,mobile,5.0,1439.64,25.7,0.0,6.7,41800.0,bank_transfer,0
105773,2023-07-13,2026-04-15,32.0,Brno,brno,Retired,Paid Ads,Plus,mobile,3.0,232.05,12.0,5.0,4.9,30100.0,card,0
105774,2025-04-19,2026-04-22,45.0,Prague,prague,Small Business,Partner,Basic,desktop,9.0,852.38,16.8,4.0,1.6,120400.0,bank_transfer,0
105775,2023-09-10,2026-02-21,45.0,Olomouc,Olomouc,Young Professional,Paid Ads,Basic,mobile,3.0,272.72,28.0,3.0,4.2,43400.0,card,1
105776,,2026-04-21,56.0,Other,Unknown,Young Professional,Social Media,Plus,mobile,5.0,527.0,6.0,,,39500.0,card,0
105777,,2026-04-10,41.0,Prague,PRG,Small Business,Referral,Business,desktop,20.0,4827.19,11.0,,,95500.0,card,0
105778,,2026-03-12,51.0,Plzen,plzeň,Young Professional,Direct,Plus,mobile,9.0,756.59,25.5,1.0,4.3,49400.0,bank_transfer,0
105779,2023-06-15,2026-04-24,56.0,Prague,Prague,Family,Paid Ads,Basic,desktop,5.0,320.49,17.2,1.0,7.4,53300.0,card,0
